images,values,hobby_0,hobby_1,hobby_2,age_0,age_1,age_2,age_3,educational_level_0,educational_level_1,educational_level_2,educational_level_3,marital_status_0,marital_status_1,marital_status_2,marital_status_3
01\000036.png,1,-0.9247013,-0.66196847,1.8073922,-0.78756154,1.2909944,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,-0.78756154,-0.748983,2.136637,-0.29111126
00\000037.png,0,-0.9247013,-0.66196847,1.8073922,-0.78756154,1.2909944,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
01\000038.png,1,1.0814303,-0.66196847,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,-0.78756154,-0.748983,2.136637,-0.29111126
00\000039.png,0,-0.9247013,1.510646,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
00\000040.png,0,1.0814303,-0.66196847,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
01\000041.png,1,1.0814303,-0.66196847,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,-0.78756154,-0.748983,2.136637,-0.29111126
00\000042.png,0,-0.9247013,-0.66196847,1.8073922,-0.78756154,-0.7745967,2.1950357,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
00\000043.png,0,-0.9247013,-0.66196847,1.8073922,-0.78756154,-0.7745967,2.1950357,-0.27500954,-0.748983,-0.72374684,1.9340994,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
01\000044.png,1,-0.9247013,-0.66196847,1.8073922,-0.78756154,1.2909944,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
00\000045.png,0,1.0814303,-0.66196847,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
00\000046.png,0,-0.9247013,1.510646,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,-0.748983,-0.72374684,1.9340994,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
01\000047.png,1,-0.9247013,1.510646,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
00\000048.png,0,-0.9247013,1.510646,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
00\000049.png,0,-0.9247013,1.510646,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,-0.78756154,-0.748983,2.136637,-0.29111126
01\000050.png,1,-0.9247013,1.510646,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
02\000051.png,2,1.0814303,-0.66196847,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,-0.748983,-0.72374684,-0.5170365,3.261344,-0.78756154,1.3351437,-0.46802524,-0.29111126
01\000052.png,1,-0.9247013,1.510646,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
02\000053.png,2,1.0814303,-0.66196847,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,-0.78756154,-0.748983,-0.46802524,3.4351127
00\000054.png,0,1.0814303,-0.66196847,-0.55328333,-0.78756154,-0.7745967,2.1950357,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
02\000055.png,2,-0.9247013,1.510646,-0.55328333,-0.78756154,-0.7745967,-0.45557344,3.6362374,-0.748983,-0.72374684,-0.5170365,3.261344,-0.78756154,1.3351437,-0.46802524,-0.29111126
01\000056.png,1,-0.9247013,-0.66196847,1.8073922,1.269742,-0.7745967,-0.45557344,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
02\000057.png,2,1.0814303,-0.66196847,-0.55328333,-0.78756154,-0.7745967,2.1950357,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,-0.78756154,-0.748983,-0.46802524,3.4351127
01\000058.png,1,1.0814303,-0.66196847,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
02\000059.png,2,-0.9247013,-0.66196847,1.8073922,1.269742,-0.7745967,-0.45557344,-0.27500954,-0.748983,-0.72374684,-0.5170365,3.261344,-0.78756154,1.3351437,-0.46802524,-0.29111126
01\000060.png,1,-0.9247013,1.510646,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,-0.748983,-0.72374684,1.9340994,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
01\000061.png,1,1.0814303,-0.66196847,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,-0.748983,-0.72374684,1.9340994,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
00\000062.png,0,-0.9247013,-0.66196847,1.8073922,1.269742,-0.7745967,-0.45557344,-0.27500954,-0.748983,-0.72374684,1.9340994,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
02\000063.png,2,1.0814303,-0.66196847,-0.55328333,-0.78756154,-0.7745967,-0.45557344,3.6362374,-0.748983,1.3816986,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
00\000064.png,0,-0.9247013,1.510646,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
00\000065.png,0,1.0814303,-0.66196847,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
02\000066.png,2,-0.9247013,1.510646,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,-0.748983,-0.72374684,-0.5170365,3.261344,-0.78756154,-0.748983,2.136637,-0.29111126
00\000067.png,0,1.0814303,-0.66196847,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,-0.748983,-0.72374684,1.9340994,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
00\000068.png,0,1.0814303,-0.66196847,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,-0.78756154,-0.748983,2.136637,-0.29111126
02\000069.png,2,1.0814303,-0.66196847,-0.55328333,-0.78756154,-0.7745967,-0.45557344,3.6362374,-0.748983,-0.72374684,-0.5170365,3.261344,1.269742,-0.748983,-0.46802524,-0.29111126
01\000070.png,1,-0.9247013,-0.66196847,1.8073922,-0.78756154,-0.7745967,2.1950357,-0.27500954,-0.748983,-0.72374684,1.9340994,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
01\000071.png,1,-0.9247013,1.510646,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,-0.78756154,-0.748983,2.136637,-0.29111126
01\000072.png,1,-0.9247013,-0.66196847,1.8073922,-0.78756154,-0.7745967,2.1950357,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
00\000073.png,0,1.0814303,-0.66196847,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,-0.78756154,-0.748983,2.136637,-0.29111126
01\000074.png,1,-0.9247013,1.510646,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
01\000075.png,1,-0.9247013,1.510646,-0.55328333,-0.78756154,-0.7745967,2.1950357,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,-0.78756154,-0.748983,2.136637,-0.29111126
01\000076.png,1,1.0814303,-0.66196847,-0.55328333,-0.78756154,-0.7745967,2.1950357,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
01\000077.png,1,-0.9247013,1.510646,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
01\000078.png,1,-0.9247013,-0.66196847,1.8073922,-0.78756154,1.2909944,-0.45557344,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
00\000079.png,0,-0.9247013,-0.66196847,1.8073922,-0.78756154,1.2909944,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
00\000080.png,0,1.0814303,-0.66196847,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
02\000081.png,2,-0.9247013,-0.66196847,1.8073922,1.269742,-0.7745967,-0.45557344,-0.27500954,-0.748983,-0.72374684,-0.5170365,3.261344,-0.78756154,-0.748983,-0.46802524,3.4351127
01\000082.png,1,-0.9247013,1.510646,-0.55328333,-0.78756154,-0.7745967,2.1950357,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
00\000083.png,0,-0.9247013,1.510646,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,-0.748983,-0.72374684,1.9340994,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
01\000084.png,1,1.0814303,-0.66196847,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
02\000085.png,2,-0.9247013,1.510646,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,-0.748983,-0.72374684,-0.5170365,3.261344,1.269742,-0.748983,-0.46802524,-0.29111126
01\000086.png,1,1.0814303,-0.66196847,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
01\000087.png,1,-0.9247013,1.510646,-0.55328333,-0.78756154,-0.7745967,2.1950357,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
02\000088.png,2,-0.9247013,1.510646,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,-0.78756154,-0.748983,-0.46802524,3.4351127
02\000089.png,2,1.0814303,-0.66196847,-0.55328333,-0.78756154,-0.7745967,-0.45557344,3.6362374,-0.748983,1.3816986,-0.5170365,-0.30662206,-0.78756154,-0.748983,2.136637,-0.29111126
00\000090.png,0,-0.9247013,1.510646,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
00\000091.png,0,1.0814303,-0.66196847,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
01\000092.png,1,-0.9247013,1.510646,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,-0.748983,-0.72374684,1.9340994,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
00\000093.png,0,-0.9247013,-0.66196847,1.8073922,1.269742,-0.7745967,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
02\000094.png,2,-0.9247013,1.510646,-0.55328333,-0.78756154,-0.7745967,2.1950357,-0.27500954,-0.748983,-0.72374684,-0.5170365,3.261344,1.269742,-0.748983,-0.46802524,-0.29111126
01\000095.png,1,1.0814303,-0.66196847,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,-0.748983,-0.72374684,1.9340994,-0.30662206,-0.78756154,-0.748983,2.136637,-0.29111126
01\000096.png,1,-0.9247013,-0.66196847,1.8073922,-0.78756154,-0.7745967,2.1950357,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
02\000097.png,2,-0.9247013,-0.66196847,1.8073922,-0.78756154,-0.7745967,2.1950357,-0.27500954,-0.748983,-0.72374684,-0.5170365,3.261344,-0.78756154,1.3351437,-0.46802524,-0.29111126
02\000098.png,2,-0.9247013,1.510646,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,-0.78756154,-0.748983,-0.46802524,3.4351127
01\000099.png,1,-0.9247013,-0.66196847,1.8073922,1.269742,-0.7745967,-0.45557344,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
02\000100.png,2,-0.9247013,-0.66196847,1.8073922,-0.78756154,1.2909944,-0.45557344,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,-0.78756154,-0.748983,-0.46802524,3.4351127
00\000101.png,0,-0.9247013,1.510646,-0.55328333,-0.78756154,-0.7745967,2.1950357,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,-0.78756154,-0.748983,2.136637,-0.29111126
00\000102.png,0,-0.9247013,1.510646,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
02\000103.png,2,1.0814303,-0.66196847,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,-0.748983,-0.72374684,-0.5170365,3.261344,-0.78756154,-0.748983,2.136637,-0.29111126
00\000104.png,0,-0.9247013,1.510646,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
01\000105.png,1,1.0814303,-0.66196847,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
01\000106.png,1,1.0814303,-0.66196847,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
00\000107.png,0,1.0814303,-0.66196847,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
00\000108.png,0,1.0814303,-0.66196847,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
00\000109.png,0,1.0814303,-0.66196847,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
00\000110.png,0,1.0814303,-0.66196847,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,-0.78756154,-0.748983,2.136637,-0.29111126
00\000111.png,0,1.0814303,-0.66196847,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,-0.748983,-0.72374684,1.9340994,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
00\000112.png,0,1.0814303,-0.66196847,-0.55328333,-0.78756154,-0.7745967,2.1950357,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
00\000113.png,0,1.0814303,-0.66196847,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,-0.748983,-0.72374684,1.9340994,-0.30662206,-0.78756154,-0.748983,2.136637,-0.29111126
00\000114.png,0,1.0814303,-0.66196847,-0.55328333,-0.78756154,-0.7745967,2.1950357,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,-0.78756154,-0.748983,2.136637,-0.29111126
00\000115.png,0,1.0814303,-0.66196847,-0.55328333,-0.78756154,-0.7745967,2.1950357,-0.27500954,-0.748983,-0.72374684,1.9340994,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
01\000116.png,1,1.0814303,-0.66196847,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
01\000117.png,1,1.0814303,-0.66196847,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
01\000118.png,1,1.0814303,-0.66196847,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,-0.78756154,-0.748983,2.136637,-0.29111126
01\000119.png,1,1.0814303,-0.66196847,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,-0.748983,-0.72374684,1.9340994,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
01\000120.png,1,1.0814303,-0.66196847,-0.55328333,-0.78756154,-0.7745967,2.1950357,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
01\000121.png,1,1.0814303,-0.66196847,-0.55328333,-0.78756154,-0.7745967,2.1950357,-0.27500954,-0.748983,-0.72374684,1.9340994,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
00\000122.png,0,1.0814303,-0.66196847,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,-0.748983,-0.72374684,1.9340994,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
01\000123.png,1,1.0814303,-0.66196847,-0.55328333,-0.78756154,-0.7745967,2.1950357,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
01\000124.png,1,1.0814303,-0.66196847,-0.55328333,-0.78756154,1.2909944,-0.45557344,-0.27500954,-0.748983,-0.72374684,1.9340994,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
00\000125.png,0,1.0814303,-0.66196847,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,-0.748983,1.3816986,-0.5170365,-0.30662206,-0.78756154,-0.748983,2.136637,-0.29111126
01\000126.png,1,1.0814303,-0.66196847,-0.55328333,-0.78756154,-0.7745967,2.1950357,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,-0.78756154,1.3351437,-0.46802524,-0.29111126
00\000127.png,0,1.0814303,-0.66196847,-0.55328333,1.269742,-0.7745967,-0.45557344,-0.27500954,1.3351437,-0.72374684,-0.5170365,-0.30662206,1.269742,-0.748983,-0.46802524,-0.29111126
