images,values,hair,feathers,eggs,milk,airborne,aquatic,predator,toothed,backbone,breathes,venomous,fins,tail,domestic,catsize,legs_0,legs_2,legs_4,legs_5,legs_6,legs_8
06\000010.png,6,-0.8819171,-0.5,0.85972697,-0.8164966,-0.5580998,-0.7137464,0.9276126,-1.2572372,-2.1712406,-1.8559214,-0.33333334,-0.4404882,-1.6761634,-0.4404882,-0.85972697,1.925067,-0.6158818,-0.7953949,-0.11250879,-0.30966178,-0.16012816
06\000011.png,6,-0.8819171,-0.5,0.85972697,-0.8164966,-0.5580998,1.4010578,0.9276126,-1.2572372,-2.1712406,-1.8559214,-0.33333334,-0.4404882,-1.6761634,-0.4404882,-0.85972697,-0.5194625,-0.6158818,1.2572372,-0.11250879,-0.30966178,-0.16012816
06\000012.png,6,-0.8819171,-0.5,0.85972697,-0.8164966,-0.5580998,1.4010578,0.9276126,-1.2572372,-2.1712406,-1.8559214,-0.33333334,-0.4404882,-1.6761634,-0.4404882,-0.85972697,-0.5194625,-0.6158818,-0.7953949,-0.11250879,3.22933,-0.16012816
01\000013.png,1,-0.8819171,2.0,0.85972697,-0.8164966,1.7917942,-0.7137464,0.9276126,-1.2572372,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,-0.85972697,-0.5194625,1.6236883,-0.7953949,-0.11250879,-0.30966178,-0.16012816
00\000014.png,0,1.1338934,-0.5,-1.16316,1.2247449,-0.5580998,-0.7137464,-1.0780363,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,1.16316,-0.5194625,-0.6158818,1.2572372,-0.11250879,-0.30966178,-0.16012816
03\000015.png,3,-0.8819171,-0.5,0.85972697,-0.8164966,-0.5580998,1.4010578,0.9276126,0.7953949,0.4605662,-1.8559214,-0.33333334,2.2702084,0.59660053,-0.4404882,1.16316,1.925067,-0.6158818,-0.7953949,-0.11250879,-0.30966178,-0.16012816
01\000016.png,1,-0.8819171,2.0,0.85972697,-0.8164966,1.7917942,-0.7137464,-1.0780363,-1.2572372,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,2.2702084,-0.85972697,-0.5194625,1.6236883,-0.7953949,-0.11250879,-0.30966178,-0.16012816
01\000017.png,1,-0.8819171,2.0,0.85972697,-0.8164966,1.7917942,1.4010578,-1.0780363,-1.2572372,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,-0.85972697,-0.5194625,1.6236883,-0.7953949,-0.11250879,-0.30966178,-0.16012816
00\000018.png,0,1.1338934,-0.5,-1.16316,1.2247449,-0.5580998,-0.7137464,-1.0780363,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,1.16316,-0.5194625,-0.6158818,1.2572372,-0.11250879,-0.30966178,-0.16012816
01\000019.png,1,-0.8819171,2.0,0.85972697,-0.8164966,1.7917942,-0.7137464,-1.0780363,-1.2572372,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,1.16316,-0.5194625,1.6236883,-0.7953949,-0.11250879,-0.30966178,-0.16012816
05\000020.png,5,-0.8819171,-0.5,0.85972697,-0.8164966,-0.5580998,-0.7137464,-1.0780363,-1.2572372,-2.1712406,0.5388159,-0.33333334,-0.4404882,-1.6761634,-0.4404882,-0.85972697,-0.5194625,-0.6158818,-0.7953949,-0.11250879,3.22933,-0.16012816
04\000021.png,4,-0.8819171,-0.5,0.85972697,-0.8164966,-0.5580998,1.4010578,0.9276126,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,-1.6761634,-0.4404882,-0.85972697,-0.5194625,-0.6158818,1.2572372,-0.11250879,-0.30966178,-0.16012816
04\000022.png,4,-0.8819171,-0.5,0.85972697,-0.8164966,-0.5580998,1.4010578,0.9276126,0.7953949,0.4605662,0.5388159,3.0,-0.4404882,-1.6761634,-0.4404882,-0.85972697,-0.5194625,-0.6158818,1.2572372,-0.11250879,-0.30966178,-0.16012816
00\000023.png,0,1.1338934,-0.5,-1.16316,1.2247449,1.7917942,-0.7137464,-1.0780363,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,-0.85972697,-0.5194625,1.6236883,-0.7953949,-0.11250879,-0.30966178,-0.16012816
00\000024.png,0,1.1338934,-0.5,-1.16316,1.2247449,-0.5580998,-0.7137464,-1.0780363,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,1.16316,-0.5194625,-0.6158818,1.2572372,-0.11250879,-0.30966178,-0.16012816
00\000025.png,0,1.1338934,-0.5,-1.16316,1.2247449,-0.5580998,-0.7137464,0.9276126,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,-1.6761634,2.2702084,1.16316,-0.5194625,1.6236883,-0.7953949,-0.11250879,-0.30966178,-0.16012816
00\000026.png,0,1.1338934,-0.5,-1.16316,1.2247449,-0.5580998,-0.7137464,-1.0780363,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,2.2702084,1.16316,-0.5194625,-0.6158818,1.2572372,-0.11250879,-0.30966178,-0.16012816
00\000027.png,0,1.1338934,-0.5,-1.16316,1.2247449,-0.5580998,-0.7137464,-1.0780363,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,-1.6761634,-0.4404882,1.16316,-0.5194625,1.6236883,-0.7953949,-0.11250879,-0.30966178,-0.16012816
01\000028.png,1,-0.8819171,2.0,0.85972697,-0.8164966,1.7917942,1.4010578,0.9276126,-1.2572372,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,-0.85972697,-0.5194625,1.6236883,-0.7953949,-0.11250879,-0.30966178,-0.16012816
03\000029.png,3,-0.8819171,-0.5,0.85972697,-0.8164966,-0.5580998,1.4010578,-1.0780363,0.7953949,0.4605662,-1.8559214,-0.33333334,2.2702084,0.59660053,-0.4404882,-0.85972697,1.925067,-0.6158818,-0.7953949,-0.11250879,-0.30966178,-0.16012816
00\000030.png,0,1.1338934,-0.5,-1.16316,1.2247449,-0.5580998,-0.7137464,-1.0780363,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,2.2702084,-0.85972697,-0.5194625,-0.6158818,1.2572372,-0.11250879,-0.30966178,-0.16012816
00\000031.png,0,1.1338934,-0.5,-1.16316,1.2247449,-0.5580998,-0.7137464,-1.0780363,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,-0.85972697,-0.5194625,-0.6158818,1.2572372,-0.11250879,-0.30966178,-0.16012816
01\000032.png,1,-0.8819171,2.0,0.85972697,-0.8164966,1.7917942,-0.7137464,0.9276126,-1.2572372,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,-0.85972697,-0.5194625,1.6236883,-0.7953949,-0.11250879,-0.30966178,-0.16012816
03\000033.png,3,-0.8819171,-0.5,0.85972697,-0.8164966,-0.5580998,1.4010578,0.9276126,0.7953949,0.4605662,-1.8559214,-0.33333334,2.2702084,0.59660053,-0.4404882,-0.85972697,1.925067,-0.6158818,-0.7953949,-0.11250879,-0.30966178,-0.16012816
05\000034.png,5,1.1338934,-0.5,0.85972697,-0.8164966,1.7917942,-0.7137464,-1.0780363,-1.2572372,-2.1712406,0.5388159,3.0,-0.4404882,-1.6761634,2.2702084,-0.85972697,-0.5194625,-0.6158818,-0.7953949,-0.11250879,3.22933,-0.16012816
05\000035.png,5,1.1338934,-0.5,0.85972697,-0.8164966,1.7917942,-0.7137464,-1.0780363,-1.2572372,-2.1712406,0.5388159,-0.33333334,-0.4404882,-1.6761634,-0.4404882,-0.85972697,-0.5194625,-0.6158818,-0.7953949,-0.11250879,3.22933,-0.16012816
01\000036.png,1,-0.8819171,2.0,0.85972697,-0.8164966,-0.5580998,-0.7137464,0.9276126,-1.2572372,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,-0.85972697,-0.5194625,1.6236883,-0.7953949,-0.11250879,-0.30966178,-0.16012816
05\000037.png,5,-0.8819171,-0.5,0.85972697,-0.8164966,1.7917942,-0.7137464,0.9276126,-1.2572372,-2.1712406,0.5388159,-0.33333334,-0.4404882,-1.6761634,-0.4404882,-0.85972697,-0.5194625,-0.6158818,-0.7953949,-0.11250879,3.22933,-0.16012816
01\000038.png,1,-0.8819171,2.0,0.85972697,-0.8164966,1.7917942,-0.7137464,-1.0780363,-1.2572372,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,-0.85972697,-0.5194625,1.6236883,-0.7953949,-0.11250879,-0.30966178,-0.16012816
00\000039.png,0,1.1338934,-0.5,-1.16316,1.2247449,-0.5580998,-0.7137464,0.9276126,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,1.16316,-0.5194625,-0.6158818,1.2572372,-0.11250879,-0.30966178,-0.16012816
00\000040.png,0,1.1338934,-0.5,-1.16316,1.2247449,-0.5580998,-0.7137464,0.9276126,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,1.16316,-0.5194625,-0.6158818,1.2572372,-0.11250879,-0.30966178,-0.16012816
00\000041.png,0,1.1338934,-0.5,-1.16316,1.2247449,-0.5580998,-0.7137464,0.9276126,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,-0.85972697,-0.5194625,-0.6158818,1.2572372,-0.11250879,-0.30966178,-0.16012816
06\000042.png,6,-0.8819171,-0.5,0.85972697,-0.8164966,-0.5580998,1.4010578,0.9276126,-1.2572372,-2.1712406,-1.8559214,-0.33333334,-0.4404882,-1.6761634,-0.4404882,1.16316,-0.5194625,-0.6158818,-0.7953949,-0.11250879,-0.30966178,6.244998
00\000043.png,0,1.1338934,-0.5,-1.16316,1.2247449,-0.5580998,-0.7137464,0.9276126,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,-0.85972697,-0.5194625,-0.6158818,1.2572372,-0.11250879,-0.30966178,-0.16012816
00\000044.png,0,1.1338934,-0.5,-1.16316,1.2247449,-0.5580998,-0.7137464,-1.0780363,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,1.16316,-0.5194625,-0.6158818,1.2572372,-0.11250879,-0.30966178,-0.16012816
01\000045.png,1,-0.8819171,2.0,0.85972697,-0.8164966,-0.5580998,-0.7137464,-1.0780363,-1.2572372,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,1.16316,-0.5194625,1.6236883,-0.7953949,-0.11250879,-0.30966178,-0.16012816
01\000046.png,1,-0.8819171,2.0,0.85972697,-0.8164966,1.7917942,-0.7137464,-1.0780363,-1.2572372,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,2.2702084,-0.85972697,-0.5194625,1.6236883,-0.7953949,-0.11250879,-0.30966178,-0.16012816
03\000047.png,3,-0.8819171,-0.5,0.85972697,-0.8164966,-0.5580998,1.4010578,0.9276126,0.7953949,0.4605662,-1.8559214,-0.33333334,2.2702084,0.59660053,-0.4404882,1.16316,1.925067,-0.6158818,-0.7953949,-0.11250879,-0.30966178,-0.16012816
03\000048.png,3,-0.8819171,-0.5,0.85972697,-0.8164966,-0.5580998,1.4010578,0.9276126,0.7953949,0.4605662,-1.8559214,-0.33333334,2.2702084,0.59660053,-0.4404882,-0.85972697,1.925067,-0.6158818,-0.7953949,-0.11250879,-0.30966178,-0.16012816
02\000049.png,2,-0.8819171,-0.5,0.85972697,-0.8164966,-0.5580998,-0.7137464,0.9276126,0.7953949,0.4605662,0.5388159,3.0,-0.4404882,0.59660053,-0.4404882,-0.85972697,1.925067,-0.6158818,-0.7953949,-0.11250879,-0.30966178,-0.16012816
00\000050.png,0,1.1338934,-0.5,-1.16316,1.2247449,-0.5580998,-0.7137464,0.9276126,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,1.16316,-0.5194625,-0.6158818,1.2572372,-0.11250879,-0.30966178,-0.16012816
00\000051.png,0,1.1338934,-0.5,-1.16316,1.2247449,-0.5580998,-0.7137464,-1.0780363,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,2.2702084,1.16316,-0.5194625,-0.6158818,1.2572372,-0.11250879,-0.30966178,-0.16012816
00\000052.png,0,1.1338934,-0.5,-1.16316,1.2247449,-0.5580998,-0.7137464,0.9276126,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,1.16316,-0.5194625,-0.6158818,1.2572372,-0.11250879,-0.30966178,-0.16012816
00\000053.png,0,1.1338934,-0.5,-1.16316,1.2247449,-0.5580998,-0.7137464,0.9276126,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,2.2702084,1.16316,-0.5194625,-0.6158818,1.2572372,-0.11250879,-0.30966178,-0.16012816
00\000054.png,0,1.1338934,-0.5,-1.16316,1.2247449,-0.5580998,-0.7137464,0.9276126,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,1.16316,-0.5194625,-0.6158818,1.2572372,-0.11250879,-0.30966178,-0.16012816
00\000055.png,0,1.1338934,-0.5,-1.16316,1.2247449,-0.5580998,-0.7137464,-1.0780363,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,2.2702084,1.16316,-0.5194625,-0.6158818,1.2572372,-0.11250879,-0.30966178,-0.16012816
06\000056.png,6,-0.8819171,-0.5,-1.16316,-0.8164966,-0.5580998,-0.7137464,0.9276126,-1.2572372,-2.1712406,0.5388159,3.0,-0.4404882,0.59660053,-0.4404882,-0.85972697,-0.5194625,-0.6158818,-0.7953949,-0.11250879,-0.30966178,6.244998
03\000057.png,3,-0.8819171,-0.5,0.85972697,-0.8164966,-0.5580998,1.4010578,-1.0780363,0.7953949,0.4605662,-1.8559214,-0.33333334,2.2702084,0.59660053,-0.4404882,-0.85972697,1.925067,-0.6158818,-0.7953949,-0.11250879,-0.30966178,-0.16012816
00\000058.png,0,1.1338934,-0.5,-1.16316,1.2247449,-0.5580998,1.4010578,0.9276126,0.7953949,0.4605662,0.5388159,-0.33333334,2.2702084,-1.6761634,-0.4404882,1.16316,1.925067,-0.6158818,-0.7953949,-0.11250879,-0.30966178,-0.16012816
00\000059.png,0,1.1338934,-0.5,-1.16316,1.2247449,-0.5580998,1.4010578,0.9276126,0.7953949,0.4605662,0.5388159,-0.33333334,2.2702084,0.59660053,-0.4404882,1.16316,-0.5194625,1.6236883,-0.7953949,-0.11250879,-0.30966178,-0.16012816
02\000060.png,2,-0.8819171,-0.5,-1.16316,-0.8164966,-0.5580998,1.4010578,0.9276126,0.7953949,0.4605662,-1.8559214,3.0,-0.4404882,0.59660053,-0.4404882,-0.85972697,1.925067,-0.6158818,-0.7953949,-0.11250879,-0.30966178,-0.16012816
06\000061.png,6,-0.8819171,-0.5,0.85972697,-0.8164966,-0.5580998,1.4010578,0.9276126,-1.2572372,-2.1712406,-1.8559214,3.0,-0.4404882,-1.6761634,-0.4404882,-0.85972697,1.925067,-0.6158818,-0.7953949,-0.11250879,-0.30966178,-0.16012816
01\000062.png,1,-0.8819171,2.0,0.85972697,-0.8164966,1.7917942,1.4010578,0.9276126,-1.2572372,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,-0.85972697,-0.5194625,1.6236883,-0.7953949,-0.11250879,-0.30966178,-0.16012816
01\000063.png,1,-0.8819171,2.0,0.85972697,-0.8164966,1.7917942,1.4010578,0.9276126,-1.2572372,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,-0.85972697,-0.5194625,1.6236883,-0.7953949,-0.11250879,-0.30966178,-0.16012816
06\000064.png,6,-0.8819171,-0.5,0.85972697,-0.8164966,-0.5580998,-0.7137464,-1.0780363,-1.2572372,-2.1712406,0.5388159,-0.33333334,-0.4404882,-1.6761634,-0.4404882,-0.85972697,1.925067,-0.6158818,-0.7953949,-0.11250879,-0.30966178,-0.16012816
01\000065.png,1,-0.8819171,2.0,0.85972697,-0.8164966,1.7917942,-0.7137464,-1.0780363,-1.2572372,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,-0.85972697,-0.5194625,1.6236883,-0.7953949,-0.11250879,-0.30966178,-0.16012816
00\000066.png,0,1.1338934,-0.5,-1.16316,1.2247449,-0.5580998,-0.7137464,-1.0780363,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,-0.85972697,-0.5194625,1.6236883,-0.7953949,-0.11250879,-0.30966178,-0.16012816
06\000067.png,6,-0.8819171,-0.5,0.85972697,-0.8164966,-0.5580998,1.4010578,0.9276126,-1.2572372,-2.1712406,-1.8559214,-0.33333334,-0.4404882,-1.6761634,-0.4404882,-0.85972697,-0.5194625,-0.6158818,-0.7953949,8.888194,-0.30966178,-0.16012816
03\000068.png,3,-0.8819171,-0.5,0.85972697,-0.8164966,-0.5580998,1.4010578,0.9276126,0.7953949,0.4605662,-1.8559214,3.0,2.2702084,0.59660053,-0.4404882,1.16316,1.925067,-0.6158818,-0.7953949,-0.11250879,-0.30966178,-0.16012816
01\000069.png,1,-0.8819171,2.0,0.85972697,-0.8164966,1.7917942,1.4010578,-1.0780363,-1.2572372,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,1.16316,-0.5194625,1.6236883,-0.7953949,-0.11250879,-0.30966178,-0.16012816
05\000070.png,5,-0.8819171,-0.5,0.85972697,-0.8164966,-0.5580998,-0.7137464,-1.0780363,-1.2572372,-2.1712406,0.5388159,-0.33333334,-0.4404882,-1.6761634,-0.4404882,-0.85972697,-0.5194625,-0.6158818,-0.7953949,-0.11250879,3.22933,-0.16012816
04\000071.png,4,-0.8819171,-0.5,0.85972697,-0.8164966,-0.5580998,1.4010578,-1.0780363,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,-1.6761634,-0.4404882,-0.85972697,-0.5194625,-0.6158818,1.2572372,-0.11250879,-0.30966178,-0.16012816
02\000072.png,2,-0.8819171,-0.5,0.85972697,-0.8164966,-0.5580998,-0.7137464,-1.0780363,-1.2572372,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,1.16316,-0.5194625,-0.6158818,1.2572372,-0.11250879,-0.30966178,-0.16012816
02\000073.png,2,-0.8819171,-0.5,0.85972697,-0.8164966,-0.5580998,-0.7137464,0.9276126,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,-0.85972697,-0.5194625,-0.6158818,1.2572372,-0.11250879,-0.30966178,-0.16012816
03\000074.png,3,-0.8819171,-0.5,0.85972697,-0.8164966,-0.5580998,1.4010578,0.9276126,0.7953949,0.4605662,-1.8559214,-0.33333334,2.2702084,0.59660053,-0.4404882,1.16316,1.925067,-0.6158818,-0.7953949,-0.11250879,-0.30966178,-0.16012816
00\000075.png,0,1.1338934,-0.5,-1.16316,1.2247449,-0.5580998,-0.7137464,-1.0780363,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,-0.85972697,-0.5194625,-0.6158818,1.2572372,-0.11250879,-0.30966178,-0.16012816
01\000076.png,1,-0.8819171,2.0,0.85972697,-0.8164966,1.7917942,-0.7137464,0.9276126,-1.2572372,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,1.16316,-0.5194625,1.6236883,-0.7953949,-0.11250879,-0.30966178,-0.16012816
00\000077.png,0,1.1338934,-0.5,-1.16316,1.2247449,-0.5580998,-0.7137464,-1.0780363,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,1.16316,-0.5194625,1.6236883,-0.7953949,-0.11250879,-0.30966178,-0.16012816
05\000078.png,5,1.1338934,-0.5,0.85972697,-0.8164966,1.7917942,-0.7137464,-1.0780363,-1.2572372,-2.1712406,0.5388159,3.0,-0.4404882,-1.6761634,-0.4404882,-0.85972697,-0.5194625,-0.6158818,-0.7953949,-0.11250879,3.22933,-0.16012816
00\000079.png,0,1.1338934,-0.5,-1.16316,1.2247449,-0.5580998,-0.7137464,0.9276126,0.7953949,0.4605662,0.5388159,-0.33333334,-0.4404882,0.59660053,-0.4404882,1.16316,-0.5194625,-0.6158818,1.2572372,-0.11250879,-0.30966178,-0.16012816
