images,values,hobby_0,hobby_1,hobby_2,age_0,age_1,age_2,age_3,educational_level_0,educational_level_1,educational_level_2,educational_level_3,marital_status_0,marital_status_1,marital_status_2,marital_status_3
00\000013.png,0,-0.910259,-0.5653208,1.510646,-0.748983,-0.7745967,2.0297782,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
00\000014.png,0,-0.910259,-0.5653208,1.510646,-0.748983,1.2909944,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,-0.8271702,2.2572634,-0.32163376
00\000015.png,0,-0.910259,1.7689071,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
00\000016.png,0,-0.910259,-0.5653208,1.510646,-0.748983,1.2909944,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,-0.8271702,2.2572634,-0.32163376
00\000017.png,0,-0.910259,1.7689071,-0.66196847,-0.748983,-0.7745967,2.0297782,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
01\000018.png,1,-0.910259,-0.5653208,1.510646,-0.748983,1.2909944,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,-0.8271702,2.2572634,-0.32163376
01\000019.png,1,-0.910259,1.7689071,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
00\000020.png,0,1.0985885,-0.5653208,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,-0.748983,2.1950357,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
00\000021.png,0,-0.910259,-0.5653208,1.510646,-0.748983,1.2909944,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
00\000022.png,0,-0.910259,1.7689071,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,-0.8271702,2.2572634,-0.32163376
00\000023.png,0,1.0985885,-0.5653208,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
01\000024.png,1,-0.910259,-0.5653208,1.510646,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
01\000025.png,1,1.0985885,-0.5653208,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
01\000026.png,1,-0.910259,-0.5653208,1.510646,-0.748983,1.2909944,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
01\000027.png,1,1.0985885,-0.5653208,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
02\000028.png,2,-0.910259,-0.5653208,1.510646,-0.748983,-0.7745967,-0.49266464,3.6362374,-0.80064076,-0.748983,2.1950357,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
01\000029.png,1,-0.910259,1.7689071,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
01\000030.png,1,-0.910259,1.7689071,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
01\000031.png,1,-0.910259,-0.5653208,1.510646,-0.748983,1.2909944,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,-0.8271702,2.2572634,-0.32163376
00\000032.png,0,-0.910259,-0.5653208,1.510646,-0.748983,1.2909944,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
00\000033.png,0,-0.910259,-0.5653208,1.510646,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
00\000034.png,0,-0.910259,1.7689071,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
00\000035.png,0,1.0985885,-0.5653208,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
01\000036.png,1,1.0985885,-0.5653208,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,-0.71125406,-0.8271702,2.2572634,-0.32163376
00\000037.png,0,-0.910259,-0.5653208,1.510646,-0.748983,-0.7745967,2.0297782,-0.27500954,-0.80064076,-0.748983,2.1950357,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
01\000038.png,1,-0.910259,-0.5653208,1.510646,-0.748983,1.2909944,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
01\000039.png,1,-0.910259,-0.5653208,1.510646,-0.748983,1.2909944,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
00\000040.png,0,-0.910259,-0.5653208,1.510646,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
00\000041.png,0,1.0985885,-0.5653208,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
00\000042.png,0,-0.910259,1.7689071,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,-0.748983,2.1950357,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
01\000043.png,1,-0.910259,1.7689071,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
01\000044.png,1,-0.910259,1.7689071,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
02\000045.png,2,1.0985885,-0.5653208,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,-0.80064076,-0.748983,-0.45557344,3.4351127,-0.71125406,1.2089411,-0.44301432,-0.32163376
01\000046.png,1,-0.910259,1.7689071,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
02\000047.png,2,1.0985885,-0.5653208,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,-0.71125406,-0.8271702,-0.44301432,3.1091263
02\000048.png,2,-0.910259,1.7689071,-0.66196847,-0.748983,-0.7745967,-0.49266464,3.6362374,-0.80064076,-0.748983,-0.45557344,3.4351127,-0.71125406,1.2089411,-0.44301432,-0.32163376
00\000049.png,0,-0.910259,1.7689071,-0.66196847,-0.748983,-0.7745967,2.0297782,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
01\000050.png,1,-0.910259,-0.5653208,1.510646,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
01\000051.png,1,1.0985885,-0.5653208,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
02\000052.png,2,1.0985885,-0.5653208,-0.66196847,-0.748983,-0.7745967,2.0297782,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,-0.71125406,-0.8271702,-0.44301432,3.1091263
02\000053.png,2,-0.910259,-0.5653208,1.510646,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,-0.748983,-0.45557344,3.4351127,-0.71125406,1.2089411,-0.44301432,-0.32163376
01\000054.png,1,-0.910259,1.7689071,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,-0.748983,2.1950357,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
01\000055.png,1,1.0985885,-0.5653208,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,-0.748983,2.1950357,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
00\000056.png,0,-0.910259,-0.5653208,1.510646,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,-0.748983,2.1950357,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
02\000057.png,2,1.0985885,-0.5653208,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,-0.80064076,-0.748983,-0.45557344,3.4351127,-0.71125406,-0.8271702,-0.44301432,3.1091263
00\000058.png,0,-0.910259,1.7689071,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
02\000059.png,2,-0.910259,-0.5653208,1.510646,-0.748983,-0.7745967,-0.49266464,3.6362374,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
00\000060.png,0,1.0985885,-0.5653208,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
02\000061.png,2,-0.910259,1.7689071,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,-0.80064076,-0.748983,-0.45557344,3.4351127,-0.71125406,-0.8271702,2.2572634,-0.32163376
01\000062.png,1,-0.910259,-0.5653208,1.510646,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
00\000063.png,0,1.0985885,-0.5653208,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,-0.748983,2.1950357,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
00\000064.png,0,1.0985885,-0.5653208,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,-0.8271702,2.2572634,-0.32163376
02\000065.png,2,1.0985885,-0.5653208,-0.66196847,-0.748983,-0.7745967,-0.49266464,3.6362374,-0.80064076,-0.748983,-0.45557344,3.4351127,1.4059674,-0.8271702,-0.44301432,-0.32163376
01\000066.png,1,-0.910259,-0.5653208,1.510646,-0.748983,-0.7745967,2.0297782,-0.27500954,-0.80064076,-0.748983,2.1950357,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
01\000067.png,1,-0.910259,1.7689071,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,-0.8271702,2.2572634,-0.32163376
01\000068.png,1,-0.910259,-0.5653208,1.510646,-0.748983,-0.7745967,2.0297782,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
00\000069.png,0,1.0985885,-0.5653208,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,-0.8271702,2.2572634,-0.32163376
01\000070.png,1,-0.910259,1.7689071,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
01\000071.png,1,-0.910259,1.7689071,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
01\000072.png,1,1.0985885,-0.5653208,-0.66196847,-0.748983,-0.7745967,2.0297782,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
01\000073.png,1,-0.910259,1.7689071,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
00\000074.png,0,1.0985885,-0.5653208,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
01\000075.png,1,-0.910259,-0.5653208,1.510646,-0.748983,1.2909944,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
00\000076.png,0,-0.910259,-0.5653208,1.510646,-0.748983,1.2909944,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
00\000077.png,0,1.0985885,-0.5653208,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
01\000078.png,1,-0.910259,-0.5653208,1.510646,-0.748983,-0.7745967,2.0297782,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
01\000079.png,1,-0.910259,1.7689071,-0.66196847,-0.748983,-0.7745967,2.0297782,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
01\000080.png,1,1.0985885,-0.5653208,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
00\000081.png,0,-0.910259,-0.5653208,1.510646,1.3351437,-0.7745967,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
01\000082.png,1,1.0985885,-0.5653208,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
02\000083.png,2,-0.910259,1.7689071,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,-0.8271702,-0.44301432,3.1091263
00\000084.png,0,-0.910259,1.7689071,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
00\000085.png,0,1.0985885,-0.5653208,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
00\000086.png,0,1.0985885,-0.5653208,-0.66196847,-0.748983,-0.7745967,2.0297782,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
00\000087.png,0,-0.910259,-0.5653208,1.510646,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
00\000088.png,0,-0.910259,-0.5653208,1.510646,1.3351437,-0.7745967,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
02\000089.png,2,-0.910259,-0.5653208,1.510646,-0.748983,-0.7745967,2.0297782,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,-0.8271702,-0.44301432,3.1091263
02\000090.png,2,-0.910259,1.7689071,-0.66196847,-0.748983,-0.7745967,2.0297782,-0.27500954,-0.80064076,-0.748983,-0.45557344,3.4351127,1.4059674,-0.8271702,-0.44301432,-0.32163376
01\000091.png,1,1.0985885,-0.5653208,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,-0.80064076,-0.748983,2.1950357,-0.29111126,-0.71125406,-0.8271702,2.2572634,-0.32163376
01\000092.png,1,-0.910259,-0.5653208,1.510646,-0.748983,-0.7745967,2.0297782,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
02\000093.png,2,-0.910259,-0.5653208,1.510646,-0.748983,-0.7745967,2.0297782,-0.27500954,-0.80064076,-0.748983,-0.45557344,3.4351127,-0.71125406,1.2089411,-0.44301432,-0.32163376
01\000094.png,1,1.0985885,-0.5653208,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
02\000095.png,2,-0.910259,1.7689071,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,-0.8271702,-0.44301432,3.1091263
01\000096.png,1,-0.910259,-0.5653208,1.510646,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
02\000097.png,2,-0.910259,-0.5653208,1.510646,-0.748983,1.2909944,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,-0.71125406,-0.8271702,-0.44301432,3.1091263
00\000098.png,0,-0.910259,1.7689071,-0.66196847,-0.748983,-0.7745967,2.0297782,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,-0.8271702,2.2572634,-0.32163376
00\000099.png,0,-0.910259,1.7689071,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
02\000100.png,2,-0.910259,-0.5653208,1.510646,-0.748983,-0.7745967,-0.49266464,3.6362374,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,-0.8271702,2.2572634,-0.32163376
01\000101.png,1,1.0985885,-0.5653208,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
01\000102.png,1,1.0985885,-0.5653208,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
00\000103.png,0,-0.910259,-0.5653208,1.510646,1.3351437,-0.7745967,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
00\000104.png,0,1.0985885,-0.5653208,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
00\000105.png,0,1.0985885,-0.5653208,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
00\000106.png,0,1.0985885,-0.5653208,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,-0.8271702,2.2572634,-0.32163376
00\000107.png,0,1.0985885,-0.5653208,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,-0.748983,2.1950357,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
00\000108.png,0,1.0985885,-0.5653208,-0.66196847,-0.748983,-0.7745967,2.0297782,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
00\000109.png,0,1.0985885,-0.5653208,-0.66196847,-0.748983,-0.7745967,2.0297782,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,-0.8271702,2.2572634,-0.32163376
00\000110.png,0,1.0985885,-0.5653208,-0.66196847,-0.748983,-0.7745967,2.0297782,-0.27500954,-0.80064076,-0.748983,2.1950357,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
01\000111.png,1,1.0985885,-0.5653208,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
01\000112.png,1,1.0985885,-0.5653208,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,-0.71125406,-0.8271702,2.2572634,-0.32163376
01\000113.png,1,1.0985885,-0.5653208,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,-0.80064076,-0.748983,2.1950357,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
01\000114.png,1,1.0985885,-0.5653208,-0.66196847,-0.748983,-0.7745967,2.0297782,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
01\000115.png,1,1.0985885,-0.5653208,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,-0.80064076,-0.748983,2.1950357,-0.29111126,-0.71125406,-0.8271702,2.2572634,-0.32163376
01\000116.png,1,1.0985885,-0.5653208,-0.66196847,-0.748983,-0.7745967,2.0297782,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,-0.71125406,-0.8271702,2.2572634,-0.32163376
01\000117.png,1,1.0985885,-0.5653208,-0.66196847,-0.748983,-0.7745967,2.0297782,-0.27500954,-0.80064076,-0.748983,2.1950357,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
00\000118.png,0,1.0985885,-0.5653208,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,-0.748983,2.1950357,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
01\000119.png,1,1.0985885,-0.5653208,-0.66196847,-0.748983,-0.7745967,2.0297782,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
00\000120.png,0,1.0985885,-0.5653208,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,-0.8271702,2.2572634,-0.32163376
01\000121.png,1,1.0985885,-0.5653208,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,-0.80064076,-0.748983,2.1950357,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
00\000122.png,0,1.0985885,-0.5653208,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,-0.71125406,-0.8271702,2.2572634,-0.32163376
01\000123.png,1,1.0985885,-0.5653208,-0.66196847,-0.748983,-0.7745967,2.0297782,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
00\000124.png,0,1.0985885,-0.5653208,-0.66196847,1.3351437,-0.7745967,-0.49266464,-0.27500954,1.2489996,-0.748983,-0.45557344,-0.29111126,1.4059674,-0.8271702,-0.44301432,-0.32163376
01\000125.png,1,1.0985885,-0.5653208,-0.66196847,-0.748983,1.2909944,-0.49266464,-0.27500954,-0.80064076,1.3351437,-0.45557344,-0.29111126,-0.71125406,1.2089411,-0.44301432,-0.32163376
00\000126.png,0,1.0985885,-0.5653208,-0.66196847,-0.748983,-0.7745967,2.0297782,-0.27500954,-0.80064076,-0.748983,2.1950357,-0.29111126,-0.71125406,-0.8271702,2.2572634,-0.32163376
02\000127.png,2,1.0985885,-0.5653208,-0.66196847,-0.748983,-0.7745967,-0.49266464,3.6362374,-0.80064076,-0.748983,-0.45557344,3.4351127,-0.71125406,-0.8271702,-0.44301432,3.1091263
