images,values,hair,feathers,eggs,milk,airborne,aquatic,predator,toothed,backbone,breathes,venomous,fins,tail,domestic,catsize,legs_0,legs_2,legs_4,legs_5,legs_6,legs_8
01\000016.png,1,-0.8505317,2.0155644,0.8505317,-0.82915616,1.746425,-0.7268438,-1.1464231,-1.2374369,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,2.6645825,-0.8722784,-0.5153882,1.6903085,-0.7874008,-0.1118034,-0.35355338,-0.15911146
00\000017.png,0,1.1757351,-0.49613893,-1.1757351,1.2060454,-0.57259834,-0.7268438,-1.1464231,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,1.1464231,-0.5153882,-0.591608,1.2700013,-0.1118034,-0.35355338,-0.15911146
05\000018.png,5,-0.8505317,-0.49613893,0.8505317,-0.82915616,-0.57259834,-0.7268438,-1.1464231,-1.2374369,-2.0976176,0.49613893,-0.25649458,-0.41702884,-1.8064214,-0.3752933,-0.8722784,-0.5153882,-0.591608,-0.7874008,-0.1118034,2.828427,-0.15911146
04\000019.png,4,-0.8505317,-0.49613893,0.8505317,-0.82915616,-0.57259834,1.3758115,0.8722784,0.80812204,0.47673127,0.49613893,3.8987176,-0.41702884,-1.8064214,-0.3752933,-0.8722784,-0.5153882,-0.591608,1.2700013,-0.1118034,-0.35355338,-0.15911146
00\000020.png,0,1.1757351,-0.49613893,-1.1757351,1.2060454,1.746425,-0.7268438,-1.1464231,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,-0.8722784,-0.5153882,1.6903085,-0.7874008,-0.1118034,-0.35355338,-0.15911146
00\000021.png,0,1.1757351,-0.49613893,-1.1757351,1.2060454,-0.57259834,-0.7268438,0.8722784,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,-1.8064214,2.6645825,1.1464231,-0.5153882,1.6903085,-0.7874008,-0.1118034,-0.35355338,-0.15911146
05\000022.png,5,-0.8505317,-0.49613893,0.8505317,-0.82915616,1.746425,-0.7268438,-1.1464231,-1.2374369,-2.0976176,0.49613893,-0.25649458,-0.41702884,-1.8064214,-0.3752933,-0.8722784,-0.5153882,-0.591608,-0.7874008,-0.1118034,2.828427,-0.15911146
00\000023.png,0,1.1757351,-0.49613893,-1.1757351,1.2060454,-0.57259834,-0.7268438,-1.1464231,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,2.6645825,1.1464231,-0.5153882,-0.591608,1.2700013,-0.1118034,-0.35355338,-0.15911146
00\000024.png,0,1.1757351,-0.49613893,-1.1757351,1.2060454,-0.57259834,-0.7268438,-1.1464231,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,-1.8064214,-0.3752933,1.1464231,-0.5153882,1.6903085,-0.7874008,-0.1118034,-0.35355338,-0.15911146
01\000025.png,1,-0.8505317,2.0155644,0.8505317,-0.82915616,1.746425,1.3758115,0.8722784,-1.2374369,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,-0.8722784,-0.5153882,1.6903085,-0.7874008,-0.1118034,-0.35355338,-0.15911146
03\000026.png,3,-0.8505317,-0.49613893,0.8505317,-0.82915616,-0.57259834,1.3758115,-1.1464231,0.80812204,0.47673127,-2.0155644,-0.25649458,2.3979158,0.5535807,-0.3752933,-0.8722784,1.940285,-0.591608,-0.7874008,-0.1118034,-0.35355338,-0.15911146
00\000027.png,0,1.1757351,-0.49613893,-1.1757351,1.2060454,-0.57259834,-0.7268438,-1.1464231,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,2.6645825,-0.8722784,-0.5153882,-0.591608,1.2700013,-0.1118034,-0.35355338,-0.15911146
00\000028.png,0,1.1757351,-0.49613893,-1.1757351,1.2060454,-0.57259834,-0.7268438,-1.1464231,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,-0.8722784,-0.5153882,-0.591608,1.2700013,-0.1118034,-0.35355338,-0.15911146
01\000029.png,1,-0.8505317,2.0155644,0.8505317,-0.82915616,1.746425,-0.7268438,0.8722784,-1.2374369,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,-0.8722784,-0.5153882,1.6903085,-0.7874008,-0.1118034,-0.35355338,-0.15911146
05\000030.png,5,1.1757351,-0.49613893,0.8505317,-0.82915616,1.746425,-0.7268438,-1.1464231,-1.2374369,-2.0976176,0.49613893,3.8987176,-0.41702884,-1.8064214,2.6645825,-0.8722784,-0.5153882,-0.591608,-0.7874008,-0.1118034,2.828427,-0.15911146
05\000031.png,5,1.1757351,-0.49613893,0.8505317,-0.82915616,1.746425,-0.7268438,-1.1464231,-1.2374369,-2.0976176,0.49613893,-0.25649458,-0.41702884,-1.8064214,-0.3752933,-0.8722784,-0.5153882,-0.591608,-0.7874008,-0.1118034,2.828427,-0.15911146
05\000032.png,5,-0.8505317,-0.49613893,0.8505317,-0.82915616,1.746425,-0.7268438,0.8722784,-1.2374369,-2.0976176,0.49613893,-0.25649458,-0.41702884,-1.8064214,-0.3752933,-0.8722784,-0.5153882,-0.591608,-0.7874008,-0.1118034,2.828427,-0.15911146
01\000033.png,1,-0.8505317,2.0155644,0.8505317,-0.82915616,1.746425,-0.7268438,-1.1464231,-1.2374369,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,-0.8722784,-0.5153882,1.6903085,-0.7874008,-0.1118034,-0.35355338,-0.15911146
00\000034.png,0,1.1757351,-0.49613893,-1.1757351,1.2060454,-0.57259834,-0.7268438,0.8722784,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,1.1464231,-0.5153882,-0.591608,1.2700013,-0.1118034,-0.35355338,-0.15911146
00\000035.png,0,1.1757351,-0.49613893,-1.1757351,1.2060454,-0.57259834,-0.7268438,0.8722784,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,1.1464231,-0.5153882,-0.591608,1.2700013,-0.1118034,-0.35355338,-0.15911146
06\000036.png,6,-0.8505317,-0.49613893,0.8505317,-0.82915616,-0.57259834,1.3758115,0.8722784,-1.2374369,-2.0976176,-2.0155644,-0.25649458,-0.41702884,-1.8064214,-0.3752933,-0.8722784,-0.5153882,-0.591608,-0.7874008,-0.1118034,2.828427,-0.15911146
00\000037.png,0,1.1757351,-0.49613893,-1.1757351,1.2060454,-0.57259834,-0.7268438,0.8722784,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,1.1464231,-0.5153882,-0.591608,1.2700013,-0.1118034,-0.35355338,-0.15911146
00\000038.png,0,1.1757351,-0.49613893,-1.1757351,1.2060454,-0.57259834,1.3758115,0.8722784,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,1.1464231,-0.5153882,-0.591608,1.2700013,-0.1118034,-0.35355338,-0.15911146
00\000039.png,0,1.1757351,-0.49613893,-1.1757351,1.2060454,-0.57259834,-0.7268438,0.8722784,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,-0.8722784,-0.5153882,-0.591608,1.2700013,-0.1118034,-0.35355338,-0.15911146
00\000040.png,0,1.1757351,-0.49613893,-1.1757351,1.2060454,-0.57259834,-0.7268438,0.8722784,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,1.1464231,-0.5153882,-0.591608,1.2700013,-0.1118034,-0.35355338,-0.15911146
05\000041.png,5,1.1757351,-0.49613893,0.8505317,-0.82915616,1.746425,-0.7268438,-1.1464231,-1.2374369,-2.0976176,0.49613893,-0.25649458,-0.41702884,-1.8064214,-0.3752933,-0.8722784,-0.5153882,-0.591608,-0.7874008,-0.1118034,2.828427,-0.15911146
04\000042.png,4,-0.8505317,-0.49613893,0.8505317,-0.82915616,-0.57259834,1.3758115,0.8722784,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,-0.8722784,-0.5153882,-0.591608,1.2700013,-0.1118034,-0.35355338,-0.15911146
06\000043.png,6,-0.8505317,-0.49613893,0.8505317,-0.82915616,-0.57259834,1.3758115,0.8722784,-1.2374369,-2.0976176,-2.0155644,-0.25649458,-0.41702884,-1.8064214,-0.3752933,1.1464231,-0.5153882,-0.591608,-0.7874008,-0.1118034,-0.35355338,6.2849026
00\000044.png,0,1.1757351,-0.49613893,-1.1757351,1.2060454,-0.57259834,-0.7268438,0.8722784,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,-0.8722784,-0.5153882,-0.591608,1.2700013,-0.1118034,-0.35355338,-0.15911146
01\000045.png,1,-0.8505317,2.0155644,0.8505317,-0.82915616,-0.57259834,-0.7268438,-1.1464231,-1.2374369,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,1.1464231,-0.5153882,1.6903085,-0.7874008,-0.1118034,-0.35355338,-0.15911146
01\000046.png,1,-0.8505317,2.0155644,0.8505317,-0.82915616,1.746425,-0.7268438,-1.1464231,-1.2374369,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,2.6645825,-0.8722784,-0.5153882,1.6903085,-0.7874008,-0.1118034,-0.35355338,-0.15911146
01\000047.png,1,-0.8505317,2.0155644,0.8505317,-0.82915616,-0.57259834,1.3758115,0.8722784,-1.2374369,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,1.1464231,-0.5153882,1.6903085,-0.7874008,-0.1118034,-0.35355338,-0.15911146
01\000048.png,1,-0.8505317,2.0155644,0.8505317,-0.82915616,1.746425,-0.7268438,-1.1464231,-1.2374369,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,-0.8722784,-0.5153882,1.6903085,-0.7874008,-0.1118034,-0.35355338,-0.15911146
03\000049.png,3,-0.8505317,-0.49613893,0.8505317,-0.82915616,-0.57259834,1.3758115,0.8722784,0.80812204,0.47673127,-2.0155644,-0.25649458,2.3979158,0.5535807,-0.3752933,1.1464231,1.940285,-0.591608,-0.7874008,-0.1118034,-0.35355338,-0.15911146
03\000050.png,3,-0.8505317,-0.49613893,0.8505317,-0.82915616,-0.57259834,1.3758115,0.8722784,0.80812204,0.47673127,-2.0155644,-0.25649458,2.3979158,0.5535807,-0.3752933,-0.8722784,1.940285,-0.591608,-0.7874008,-0.1118034,-0.35355338,-0.15911146
02\000051.png,2,-0.8505317,-0.49613893,0.8505317,-0.82915616,-0.57259834,-0.7268438,0.8722784,0.80812204,0.47673127,0.49613893,3.8987176,-0.41702884,0.5535807,-0.3752933,-0.8722784,1.940285,-0.591608,-0.7874008,-0.1118034,-0.35355338,-0.15911146
00\000052.png,0,1.1757351,-0.49613893,0.8505317,1.2060454,-0.57259834,1.3758115,0.8722784,-1.2374369,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,1.1464231,-0.5153882,-0.591608,1.2700013,-0.1118034,-0.35355338,-0.15911146
00\000053.png,0,1.1757351,-0.49613893,-1.1757351,1.2060454,-0.57259834,-0.7268438,0.8722784,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,1.1464231,-0.5153882,-0.591608,1.2700013,-0.1118034,-0.35355338,-0.15911146
00\000054.png,0,1.1757351,-0.49613893,-1.1757351,1.2060454,-0.57259834,-0.7268438,-1.1464231,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,2.6645825,1.1464231,-0.5153882,-0.591608,1.2700013,-0.1118034,-0.35355338,-0.15911146
00\000055.png,0,-0.8505317,-0.49613893,-1.1757351,1.2060454,-0.57259834,1.3758115,0.8722784,0.80812204,0.47673127,0.49613893,-0.25649458,2.3979158,0.5535807,-0.3752933,1.1464231,1.940285,-0.591608,-0.7874008,-0.1118034,-0.35355338,-0.15911146
00\000056.png,0,1.1757351,-0.49613893,-1.1757351,1.2060454,-0.57259834,-0.7268438,0.8722784,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,1.1464231,-0.5153882,-0.591608,1.2700013,-0.1118034,-0.35355338,-0.15911146
00\000057.png,0,1.1757351,-0.49613893,-1.1757351,1.2060454,-0.57259834,-0.7268438,0.8722784,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,1.1464231,-0.5153882,-0.591608,1.2700013,-0.1118034,-0.35355338,-0.15911146
00\000058.png,0,1.1757351,-0.49613893,-1.1757351,1.2060454,-0.57259834,-0.7268438,-1.1464231,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,2.6645825,1.1464231,-0.5153882,-0.591608,1.2700013,-0.1118034,-0.35355338,-0.15911146
01\000059.png,1,-0.8505317,2.0155644,0.8505317,-0.82915616,-0.57259834,-0.7268438,0.8722784,-1.2374369,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,1.1464231,-0.5153882,1.6903085,-0.7874008,-0.1118034,-0.35355338,-0.15911146
06\000060.png,6,-0.8505317,-0.49613893,-1.1757351,-0.82915616,-0.57259834,-0.7268438,0.8722784,-1.2374369,-2.0976176,0.49613893,3.8987176,-0.41702884,0.5535807,-0.3752933,-0.8722784,-0.5153882,-0.591608,-0.7874008,-0.1118034,-0.35355338,6.2849026
03\000061.png,3,-0.8505317,-0.49613893,0.8505317,-0.82915616,-0.57259834,1.3758115,-1.1464231,0.80812204,0.47673127,-2.0155644,-0.25649458,2.3979158,0.5535807,-0.3752933,-0.8722784,1.940285,-0.591608,-0.7874008,-0.1118034,-0.35355338,-0.15911146
02\000062.png,2,-0.8505317,-0.49613893,-1.1757351,-0.82915616,-0.57259834,1.3758115,0.8722784,0.80812204,0.47673127,-2.0155644,3.8987176,-0.41702884,0.5535807,-0.3752933,-0.8722784,1.940285,-0.591608,-0.7874008,-0.1118034,-0.35355338,-0.15911146
01\000063.png,1,-0.8505317,2.0155644,0.8505317,-0.82915616,1.746425,1.3758115,0.8722784,-1.2374369,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,-0.8722784,-0.5153882,1.6903085,-0.7874008,-0.1118034,-0.35355338,-0.15911146
01\000064.png,1,-0.8505317,2.0155644,0.8505317,-0.82915616,1.746425,1.3758115,0.8722784,-1.2374369,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,-0.8722784,-0.5153882,1.6903085,-0.7874008,-0.1118034,-0.35355338,-0.15911146
02\000065.png,2,-0.8505317,-0.49613893,0.8505317,-0.82915616,-0.57259834,-0.7268438,0.8722784,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,-0.8722784,1.940285,-0.591608,-0.7874008,-0.1118034,-0.35355338,-0.15911146
06\000066.png,6,-0.8505317,-0.49613893,0.8505317,-0.82915616,-0.57259834,-0.7268438,-1.1464231,-1.2374369,-2.0976176,0.49613893,-0.25649458,-0.41702884,-1.8064214,-0.3752933,-0.8722784,1.940285,-0.591608,-0.7874008,-0.1118034,-0.35355338,-0.15911146
03\000067.png,3,-0.8505317,-0.49613893,0.8505317,-0.82915616,-0.57259834,1.3758115,-1.1464231,0.80812204,0.47673127,-2.0155644,-0.25649458,2.3979158,0.5535807,-0.3752933,-0.8722784,1.940285,-0.591608,-0.7874008,-0.1118034,-0.35355338,-0.15911146
06\000068.png,6,-0.8505317,-0.49613893,0.8505317,-0.82915616,-0.57259834,1.3758115,0.8722784,-1.2374369,-2.0976176,-2.0155644,-0.25649458,-0.41702884,-1.8064214,-0.3752933,-0.8722784,-0.5153882,-0.591608,-0.7874008,8.944272,-0.35355338,-0.15911146
01\000069.png,1,-0.8505317,2.0155644,0.8505317,-0.82915616,1.746425,1.3758115,-1.1464231,-1.2374369,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,1.1464231,-0.5153882,1.6903085,-0.7874008,-0.1118034,-0.35355338,-0.15911146
05\000070.png,5,-0.8505317,-0.49613893,0.8505317,-0.82915616,-0.57259834,-0.7268438,-1.1464231,-1.2374369,-2.0976176,0.49613893,-0.25649458,-0.41702884,-1.8064214,-0.3752933,-0.8722784,-0.5153882,-0.591608,-0.7874008,-0.1118034,2.828427,-0.15911146
04\000071.png,4,-0.8505317,-0.49613893,0.8505317,-0.82915616,-0.57259834,1.3758115,-1.1464231,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,-1.8064214,-0.3752933,-0.8722784,-0.5153882,-0.591608,1.2700013,-0.1118034,-0.35355338,-0.15911146
02\000072.png,2,-0.8505317,-0.49613893,0.8505317,-0.82915616,-0.57259834,-0.7268438,0.8722784,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,-0.8722784,-0.5153882,-0.591608,1.2700013,-0.1118034,-0.35355338,-0.15911146
03\000073.png,3,-0.8505317,-0.49613893,0.8505317,-0.82915616,-0.57259834,1.3758115,0.8722784,0.80812204,0.47673127,-2.0155644,-0.25649458,2.3979158,0.5535807,-0.3752933,1.1464231,1.940285,-0.591608,-0.7874008,-0.1118034,-0.35355338,-0.15911146
00\000074.png,0,1.1757351,-0.49613893,-1.1757351,1.2060454,1.746425,-0.7268438,-1.1464231,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,-0.8722784,-0.5153882,1.6903085,-0.7874008,-0.1118034,-0.35355338,-0.15911146
00\000075.png,0,1.1757351,-0.49613893,-1.1757351,1.2060454,-0.57259834,-0.7268438,-1.1464231,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,-0.8722784,-0.5153882,-0.591608,1.2700013,-0.1118034,-0.35355338,-0.15911146
01\000076.png,1,-0.8505317,2.0155644,0.8505317,-0.82915616,1.746425,-0.7268438,0.8722784,-1.2374369,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,1.1464231,-0.5153882,1.6903085,-0.7874008,-0.1118034,-0.35355338,-0.15911146
00\000077.png,0,1.1757351,-0.49613893,-1.1757351,1.2060454,-0.57259834,-0.7268438,-1.1464231,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,1.1464231,-0.5153882,1.6903085,-0.7874008,-0.1118034,-0.35355338,-0.15911146
00\000078.png,0,1.1757351,-0.49613893,-1.1757351,1.2060454,-0.57259834,-0.7268438,0.8722784,0.80812204,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,1.1464231,-0.5153882,-0.591608,1.2700013,-0.1118034,-0.35355338,-0.15911146
06\000079.png,6,-0.8505317,-0.49613893,0.8505317,-0.82915616,-0.57259834,-0.7268438,-1.1464231,-1.2374369,-2.0976176,0.49613893,-0.25649458,-0.41702884,-1.8064214,-0.3752933,-0.8722784,1.940285,-0.591608,-0.7874008,-0.1118034,-0.35355338,-0.15911146
01\000080.png,1,-0.8505317,2.0155644,0.8505317,-0.82915616,1.746425,-0.7268438,-1.1464231,-1.2374369,0.47673127,0.49613893,-0.25649458,-0.41702884,0.5535807,-0.3752933,-0.8722784,-0.5153882,1.6903085,-0.7874008,-0.1118034,-0.35355338,-0.15911146
