images,values,hobby_0,hobby_1,hobby_2,age_0,age_1,age_2,age_3,educational_level_0,educational_level_1,educational_level_2,educational_level_3,marital_status_0,marital_status_1,marital_status_2,marital_status_3
01\000027.png,1,-0.9247013,-0.6134689,1.6627405,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
01\000028.png,1,-0.9247013,-0.6134689,1.6627405,-0.73632103,1.3351437,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
01\000029.png,1,1.0814303,-0.6134689,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
02\000030.png,2,-0.9247013,-0.6134689,1.6627405,-0.73632103,-0.748983,-0.49266464,3.1091263,-0.73632103,-0.78756154,2.2572634,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
01\000031.png,1,-0.9247013,1.6300745,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
01\000032.png,1,-0.9247013,-0.6134689,1.6627405,-0.73632103,1.3351437,-0.49266464,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,-0.8406347,-0.72374684,2.081666,-0.24052285
00\000033.png,0,-0.9247013,-0.6134689,1.6627405,-0.73632103,1.3351437,-0.49266464,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
00\000034.png,0,-0.9247013,-0.6134689,1.6627405,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
01\000035.png,1,1.0814303,-0.6134689,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,-0.8406347,-0.72374684,2.081666,-0.24052285
00\000036.png,0,-0.9247013,-0.6134689,1.6627405,-0.73632103,-0.748983,2.0297782,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
01\000037.png,1,-0.9247013,-0.6134689,1.6627405,-0.73632103,1.3351437,-0.49266464,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
00\000038.png,0,-0.9247013,-0.6134689,1.6627405,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
00\000039.png,0,1.0814303,-0.6134689,-0.60141677,1.3581033,-0.748983,-0.49266464,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
00\000040.png,0,-0.9247013,1.6300745,-0.60141677,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,-0.78756154,2.2572634,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
01\000041.png,1,-0.9247013,1.6300745,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
00\000042.png,0,-0.9247013,1.6300745,-0.60141677,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
00\000043.png,0,-0.9247013,1.6300745,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,-0.8406347,-0.72374684,2.081666,-0.24052285
01\000044.png,1,-0.9247013,1.6300745,-0.60141677,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
02\000045.png,2,1.0814303,-0.6134689,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,-0.73632103,-0.78756154,-0.44301432,2.9742484,-0.8406347,1.3816986,-0.48038447,-0.24052285
02\000046.png,2,1.0814303,-0.6134689,-0.60141677,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,-0.8406347,-0.72374684,-0.48038447,4.157609
00\000047.png,0,1.0814303,-0.6134689,-0.60141677,-0.73632103,-0.748983,2.0297782,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
02\000048.png,2,-0.9247013,1.6300745,-0.60141677,-0.73632103,-0.748983,-0.49266464,3.1091263,-0.73632103,-0.78756154,-0.44301432,2.9742484,-0.8406347,1.3816986,-0.48038447,-0.24052285
00\000049.png,0,-0.9247013,1.6300745,-0.60141677,-0.73632103,-0.748983,2.0297782,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
01\000050.png,1,1.0814303,-0.6134689,-0.60141677,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
02\000051.png,2,1.0814303,-0.6134689,-0.60141677,-0.73632103,-0.748983,2.0297782,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,-0.8406347,-0.72374684,-0.48038447,4.157609
01\000052.png,1,1.0814303,-0.6134689,-0.60141677,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
02\000053.png,2,-0.9247013,-0.6134689,1.6627405,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,-0.78756154,-0.44301432,2.9742484,-0.8406347,1.3816986,-0.48038447,-0.24052285
00\000054.png,0,-0.9247013,-0.6134689,1.6627405,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,-0.78756154,2.2572634,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
02\000055.png,2,1.0814303,-0.6134689,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,-0.73632103,-0.78756154,-0.44301432,2.9742484,-0.8406347,-0.72374684,-0.48038447,4.157609
02\000056.png,2,1.0814303,-0.6134689,-0.60141677,-0.73632103,-0.748983,-0.49266464,3.1091263,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
00\000057.png,0,-0.9247013,1.6300745,-0.60141677,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
02\000058.png,2,-0.9247013,-0.6134689,1.6627405,-0.73632103,-0.748983,-0.49266464,3.1091263,1.3581033,-0.78756154,-0.44301432,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
00\000059.png,0,-0.9247013,1.6300745,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
00\000060.png,0,1.0814303,-0.6134689,-0.60141677,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
02\000061.png,2,-0.9247013,1.6300745,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,-0.73632103,-0.78756154,-0.44301432,2.9742484,-0.8406347,-0.72374684,2.081666,-0.24052285
01\000062.png,1,-0.9247013,-0.6134689,1.6627405,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
00\000063.png,0,1.0814303,-0.6134689,-0.60141677,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,-0.78756154,2.2572634,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
00\000064.png,0,1.0814303,-0.6134689,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,-0.8406347,-0.72374684,2.081666,-0.24052285
02\000065.png,2,1.0814303,-0.6134689,-0.60141677,-0.73632103,-0.748983,-0.49266464,3.1091263,-0.73632103,-0.78756154,-0.44301432,2.9742484,1.1895773,-0.72374684,-0.48038447,-0.24052285
01\000066.png,1,-0.9247013,-0.6134689,1.6627405,-0.73632103,-0.748983,2.0297782,-0.32163376,-0.73632103,-0.78756154,2.2572634,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
01\000067.png,1,-0.9247013,1.6300745,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,-0.8406347,-0.72374684,2.081666,-0.24052285
01\000068.png,1,-0.9247013,-0.6134689,1.6627405,-0.73632103,-0.748983,2.0297782,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
00\000069.png,0,1.0814303,-0.6134689,-0.60141677,1.3581033,-0.748983,-0.49266464,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,-0.8406347,-0.72374684,2.081666,-0.24052285
01\000070.png,1,-0.9247013,1.6300745,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
01\000071.png,1,-0.9247013,1.6300745,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
01\000072.png,1,-0.9247013,1.6300745,-0.60141677,-0.73632103,-0.748983,2.0297782,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,-0.8406347,-0.72374684,2.081666,-0.24052285
01\000073.png,1,1.0814303,-0.6134689,-0.60141677,-0.73632103,-0.748983,2.0297782,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
01\000074.png,1,-0.9247013,1.6300745,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
00\000075.png,0,1.0814303,-0.6134689,-0.60141677,1.3581033,-0.748983,-0.49266464,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
01\000076.png,1,-0.9247013,-0.6134689,1.6627405,-0.73632103,1.3351437,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
00\000077.png,0,1.0814303,-0.6134689,-0.60141677,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
02\000078.png,2,-0.9247013,-0.6134689,1.6627405,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,-0.78756154,-0.44301432,2.9742484,-0.8406347,-0.72374684,-0.48038447,4.157609
01\000079.png,1,-0.9247013,-0.6134689,1.6627405,-0.73632103,-0.748983,2.0297782,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
00\000080.png,0,-0.9247013,1.6300745,-0.60141677,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,-0.78756154,2.2572634,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
01\000081.png,1,1.0814303,-0.6134689,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
00\000082.png,0,-0.9247013,-0.6134689,1.6627405,1.3581033,-0.748983,-0.49266464,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
02\000083.png,2,-0.9247013,1.6300745,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,-0.73632103,-0.78756154,-0.44301432,2.9742484,1.1895773,-0.72374684,-0.48038447,-0.24052285
01\000084.png,1,1.0814303,-0.6134689,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
01\000085.png,1,-0.9247013,1.6300745,-0.60141677,-0.73632103,-0.748983,2.0297782,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
02\000086.png,2,1.0814303,-0.6134689,-0.60141677,-0.73632103,-0.748983,-0.49266464,3.1091263,-0.73632103,1.269742,-0.44301432,-0.3362194,-0.8406347,-0.72374684,2.081666,-0.24052285
00\000087.png,0,-0.9247013,1.6300745,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
00\000088.png,0,1.0814303,-0.6134689,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
01\000089.png,1,-0.9247013,1.6300745,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,-0.73632103,-0.78756154,2.2572634,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
00\000090.png,0,1.0814303,-0.6134689,-0.60141677,-0.73632103,-0.748983,2.0297782,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
00\000091.png,0,-0.9247013,-0.6134689,1.6627405,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
02\000092.png,2,-0.9247013,-0.6134689,1.6627405,-0.73632103,-0.748983,2.0297782,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,-0.8406347,-0.72374684,-0.48038447,4.157609
02\000093.png,2,-0.9247013,1.6300745,-0.60141677,-0.73632103,-0.748983,2.0297782,-0.32163376,-0.73632103,-0.78756154,-0.44301432,2.9742484,1.1895773,-0.72374684,-0.48038447,-0.24052285
01\000094.png,1,-0.9247013,-0.6134689,1.6627405,-0.73632103,-0.748983,2.0297782,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
02\000095.png,2,-0.9247013,-0.6134689,1.6627405,-0.73632103,-0.748983,2.0297782,-0.32163376,-0.73632103,-0.78756154,-0.44301432,2.9742484,-0.8406347,1.3816986,-0.48038447,-0.24052285
01\000096.png,1,1.0814303,-0.6134689,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
01\000097.png,1,-0.9247013,-0.6134689,1.6627405,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
00\000098.png,0,-0.9247013,1.6300745,-0.60141677,-0.73632103,-0.748983,2.0297782,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,-0.8406347,-0.72374684,2.081666,-0.24052285
02\000099.png,2,-0.9247013,-0.6134689,1.6627405,-0.73632103,-0.748983,-0.49266464,3.1091263,1.3581033,-0.78756154,-0.44301432,-0.3362194,-0.8406347,-0.72374684,2.081666,-0.24052285
02\000100.png,2,1.0814303,-0.6134689,-0.60141677,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,-0.78756154,-0.44301432,2.9742484,-0.8406347,-0.72374684,2.081666,-0.24052285
00\000101.png,0,-0.9247013,1.6300745,-0.60141677,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
01\000102.png,1,1.0814303,-0.6134689,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
01\000103.png,1,1.0814303,-0.6134689,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
00\000104.png,0,-0.9247013,-0.6134689,1.6627405,1.3581033,-0.748983,-0.49266464,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
00\000105.png,0,1.0814303,-0.6134689,-0.60141677,1.3581033,-0.748983,-0.49266464,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
00\000106.png,0,1.0814303,-0.6134689,-0.60141677,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
00\000107.png,0,1.0814303,-0.6134689,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
00\000108.png,0,1.0814303,-0.6134689,-0.60141677,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,-0.78756154,2.2572634,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
00\000109.png,0,1.0814303,-0.6134689,-0.60141677,-0.73632103,-0.748983,2.0297782,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
00\000110.png,0,1.0814303,-0.6134689,-0.60141677,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,-0.78756154,2.2572634,-0.3362194,-0.8406347,-0.72374684,2.081666,-0.24052285
00\000111.png,0,1.0814303,-0.6134689,-0.60141677,-0.73632103,-0.748983,2.0297782,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,-0.8406347,-0.72374684,2.081666,-0.24052285
00\000112.png,0,1.0814303,-0.6134689,-0.60141677,-0.73632103,-0.748983,2.0297782,-0.32163376,-0.73632103,-0.78756154,2.2572634,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
01\000113.png,1,1.0814303,-0.6134689,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
01\000114.png,1,1.0814303,-0.6134689,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
01\000115.png,1,1.0814303,-0.6134689,-0.60141677,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
01\000116.png,1,1.0814303,-0.6134689,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,-0.73632103,-0.78756154,2.2572634,-0.3362194,-0.8406347,-0.72374684,2.081666,-0.24052285
01\000117.png,1,1.0814303,-0.6134689,-0.60141677,-0.73632103,-0.748983,2.0297782,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,-0.8406347,-0.72374684,2.081666,-0.24052285
01\000118.png,1,1.0814303,-0.6134689,-0.60141677,-0.73632103,-0.748983,2.0297782,-0.32163376,-0.73632103,-0.78756154,2.2572634,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
01\000119.png,1,1.0814303,-0.6134689,-0.60141677,-0.73632103,-0.748983,2.0297782,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
00\000120.png,0,1.0814303,-0.6134689,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,-0.8406347,-0.72374684,2.081666,-0.24052285
01\000121.png,1,1.0814303,-0.6134689,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,-0.73632103,-0.78756154,2.2572634,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
00\000122.png,0,1.0814303,-0.6134689,-0.60141677,1.3581033,-0.748983,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,-0.8406347,-0.72374684,2.081666,-0.24052285
01\000123.png,1,1.0814303,-0.6134689,-0.60141677,-0.73632103,-0.748983,2.0297782,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
00\000124.png,0,1.0814303,-0.6134689,-0.60141677,1.3581033,-0.748983,-0.49266464,-0.32163376,1.3581033,-0.78756154,-0.44301432,-0.3362194,1.1895773,-0.72374684,-0.48038447,-0.24052285
01\000125.png,1,1.0814303,-0.6134689,-0.60141677,-0.73632103,1.3351437,-0.49266464,-0.32163376,-0.73632103,1.269742,-0.44301432,-0.3362194,-0.8406347,1.3816986,-0.48038447,-0.24052285
00\000126.png,0,1.0814303,-0.6134689,-0.60141677,-0.73632103,-0.748983,2.0297782,-0.32163376,-0.73632103,-0.78756154,2.2572634,-0.3362194,-0.8406347,-0.72374684,2.081666,-0.24052285
